,label,f1_elo,f2_elo,f1_avg_kd,f1_avg_sig_str_landed,f1_avg_str_landed,f1_avg_td_comp,f1_avg_sub_att,f1_avg_ctrl_time,f2_avg_kd,f2_avg_sig_str_landed,f2_avg_str_landed,f2_avg_td_comp,f2_avg_sub_att,f2_avg_ctrl_time,f1_win_rate,f1_finish_rate,f2_win_rate,f2_finish_rate
4189,0,1351.955451913326,1580.0,0.0,36.4,62.6,1.6,0.6,203.0,0.0,42.0,53.0,0.0,1.0,109.0,0.2,0.2,1.0,1.0
4190,0,1366.5348485690447,1496.0232027799018,0.125,30.375,37.9375,2.125,0.25,190.8125,0.14285714285714285,26.428571428571427,39.57142857142857,0.7142857142857143,0.14285714285714285,112.85714285714286,0.375,0.0625,0.42857142857142855,0.14285714285714285
4191,1,1760.3161117741463,1592.9785282027933,0.6666666666666666,44.0,50.333333333333336,0.0,1.0,53.333333333333336,0.0,49.0,52.666666666666664,2.0,0.3333333333333333,93.66666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333
4192,0,1557.5999849226066,1500.0,0.2857142857142857,30.571428571428573,40.857142857142854,1.7142857142857142,0.14285714285714285,129.71428571428572,,,,,,,0.5714285714285714,0.0,,
4193,1,1828.2744844715826,1733.4513860038737,0.18181818181818182,29.181818181818183,40.36363636363637,1.0909090909090908,0.7272727272727273,150.0909090909091,0.2,50.6,66.0,1.8,2.4,129.6,0.7272727272727273,0.2727272727272727,0.8,0.2
4194,0,1823.539197678739,1654.7185252050158,0.375,27.625,33.375,0.375,0.25,89.125,0.0,45.5,56.0,0.0,0.0,42.0,0.75,0.0,1.0,0.0
4195,1,1860.807447488175,1921.6580929507948,0.5294117647058824,48.294117647058826,58.94117647058823,0.9411764705882353,0.0,88.47058823529412,0.3333333333333333,38.208333333333336,42.666666666666664,0.20833333333333334,0.20833333333333334,28.083333333333332,0.7058823529411765,0.0,0.7916666666666666,0.20833333333333334
4196,1,1985.4353511820088,2063.9819497663075,0.7777777777777778,26.555555555555557,39.55555555555556,0.4444444444444444,0.0,78.22222222222223,0.0,17.08,32.8,0.92,0.4,148.68,0.7777777777777778,0.0,0.76,0.36
4197,0,1484.0,1500.0,0.0,32.0,44.0,4.0,0.0,171.0,,,,,,,0.0,0.0,,
4198,1,1741.0285439236961,1721.8010639012255,0.0,47.142857142857146,86.42857142857143,2.142857142857143,1.0,321.0,0.25,53.333333333333336,64.75,0.5,0.25,101.16666666666667,0.7142857142857143,0.2857142857142857,0.75,0.25
4199,1,1641.3184335207907,1500.0,0.5,55.0,65.0,1.0,0.0,178.0,,,,,,,1.0,0.0,,
4200,1,1567.5420808247281,1612.182509322316,0.6666666666666666,32.0,42.666666666666664,3.0,1.3333333333333333,205.33333333333334,0.5,11.0,30.0,1.5,0.0,105.0,0.6666666666666666,0.3333333333333333,1.0,0.0
4201,0,1466.1185675386682,1506.197430440636,0.0,40.833333333333336,79.83333333333333,1.0,0.3333333333333333,172.5,0.0,50.0,70.0,1.0,0.0,87.5,0.5,0.0,0.5,0.0
4202,0,1515.0965922384319,1562.9880387403266,0.16666666666666666,44.833333333333336,59.333333333333336,0.3333333333333333,0.5,163.16666666666666,0.0,34.333333333333336,46.0,0.3333333333333333,0.3333333333333333,66.0,0.5,0.3333333333333333,0.6666666666666666,0.0
4203,0,1487.3624874774546,1475.0919256985808,0.5,8.0,8.5,0.0,0.0,0.5,0.0,18.0,43.0,2.0,1.0,232.0,0.5,0.0,0.0,0.0
4204,0,1446.0038201907407,1666.7761353353442,0.3333333333333333,44.666666666666664,53.0,0.0,0.3333333333333333,11.666666666666666,0.0,17.181818181818183,65.45454545454545,1.2727272727272727,0.5454545454545454,269.54545454545456,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.2727272727272727
4205,1,1500.0,1500.0,,,,,,,,,,,,,,,,
4206,1,1602.6728020709954,1700.4807667361836,0.125,55.875,70.5,1.375,0.625,132.875,0.6666666666666666,18.333333333333332,26.666666666666668,0.3333333333333333,1.3333333333333333,71.66666666666667,0.75,0.0,1.0,0.6666666666666666
4207,1,1584.2143858095558,1481.567289182181,0.0,31.25,43.0,0.25,0.25,37.25,0.0,46.0,73.0,0.0,0.0,138.0,0.75,0.0,0.0,0.0
4208,1,1487.4969712011825,1581.8762654797454,0.0,41.2,92.3,2.5,0.1,319.4,0.0,14.333333333333334,19.0,0.3333333333333333,0.3333333333333333,7.0,0.5,0.0,0.6666666666666666,0.0
4209,1,1703.5595735797356,1778.3634220966783,0.36363636363636365,29.181818181818183,35.54545454545455,0.0,0.09090909090909091,32.90909090909091,0.0,27.1,39.05,0.6,0.45,50.4,0.6363636363636364,0.09090909090909091,0.7,0.0
4210,0,1664.7584065923081,1571.730287484446,0.7777777777777778,43.111111111111114,49.111111111111114,0.3333333333333333,0.0,47.0,0.0,6.0,18.0,1.0,2.0,171.0,0.6666666666666666,0.0,1.0,1.0
4211,0,1580.0,1500.0,1.0,56.0,64.0,0.0,0.0,2.0,,,,,,,1.0,0.0,,
4212,1,1603.5516590531474,1500.0,0.25,34.0,70.25,1.0,0.25,154.25,,,,,,,0.5,0.25,,
4213,0,1586.855619872107,1500.0,0.0,36.666666666666664,63.666666666666664,2.5,0.0,208.5,,,,,,,0.6666666666666666,0.0,,
4214,1,1736.3708129148988,1704.5593329623225,0.2857142857142857,27.285714285714285,45.285714285714285,1.1428571428571428,0.2857142857142857,191.0,0.16666666666666666,64.5,90.0,2.3333333333333335,0.16666666666666666,187.66666666666666,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.16666666666666666
4215,1,1601.8755532059781,1616.5831350440958,0.5,28.0,29.5,1.0,0.0,121.0,0.3333333333333333,37.666666666666664,83.0,1.3333333333333333,0.3333333333333333,209.0,1.0,0.0,0.6666666666666666,0.0
4216,1,1751.873620012691,1556.5221480050202,0.5,25.5,30.5,1.1666666666666667,0.0,65.16666666666667,1.0,11.0,13.0,0.0,0.0,4.0,0.8333333333333334,0.0,1.0,0.0
4217,1,1601.3002717494335,1500.0,0.0,43.6,50.8,0.4,0.6,57.6,,,,,,,0.6,0.2,,
4218,1,1648.8042565869118,1500.0,0.125,34.5,48.875,3.875,0.25,244.625,,,,,,,0.75,0.125,,
4219,0,1500.0,1500.0,,,,,,,,,,,,,,,,
4220,0,1368.7778850625484,1500.0,0.0,12.5,17.0,0.0,0.0,33.0,,,,,,,0.0,0.0,,
4221,1,1323.9504358482995,1401.404951321702,0.0,11.0,22.333333333333332,0.0,0.0,9.0,0.0,14.0,39.75,0.5,1.25,94.0,0.0,0.0,0.5,0.0
4222,1,1589.1508788746091,1735.1856164165363,0.0,83.5,108.0,0.5,0.0,124.0,0.2222222222222222,22.5,29.77777777777778,0.6111111111111112,0.2777777777777778,118.88888888888889,1.0,0.0,0.6666666666666666,0.2777777777777778
4223,1,1782.2279005714531,1519.2013152411027,0.1111111111111111,25.88888888888889,45.111111111111114,3.5555555555555554,0.1111111111111111,190.88888888888889,0.0,57.0,66.0,1.0,0.0,33.0,0.7777777777777778,0.0,1.0,0.0
4224,1,1639.3903584492002,1659.161717656193,0.375,10.5,12.0,0.75,0.25,56.125,0.0,8.0,22.0,1.0,0.5,97.5,0.625,0.125,1.0,0.5
4225,1,1617.4420978557996,1680.0913160791526,0.3333333333333333,50.166666666666664,78.16666666666667,1.8333333333333333,0.16666666666666666,169.33333333333334,0.1111111111111111,24.444444444444443,47.666666666666664,1.8888888888888888,0.1111111111111111,184.33333333333334,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222
4226,0,1783.4285758634082,1888.852957676425,0.0625,49.0,86.0625,2.1875,0.3125,164.875,0.13636363636363635,38.95454545454545,53.54545454545455,1.6363636363636365,0.3181818181818182,153.77272727272728,0.75,0.0625,0.6818181818181818,0.09090909090909091
4227,1,1727.858747984081,1512.505445905999,0.44,35.88,52.4,1.08,0.4,153.36,0.2,36.4,48.4,1.2,0.4,118.4,0.48,0.0,0.2,0.0
4228,1,1835.432930732743,1664.5930222386326,0.25,24.25,32.625,0.75,0.5,99.75,0.0,43.5,79.75,2.25,0.0,243.75,0.875,0.25,0.75,0.25
4229,0,1499.6743298385197,1500.0,0.0,17.5,56.5,2.75,1.0,426.75,,,,,,,0.5,0.5,,
4230,0,1463.0599035951336,1441.6932036350781,0.0,23.0,45.666666666666664,0.5,0.3333333333333333,99.16666666666667,0.4,42.2,50.8,1.2,0.4,52.6,0.3333333333333333,0.16666666666666666,0.4,0.0
4231,1,1490.3803324894186,1488.2846401971583,0.0,16.5,73.0,0.5,0.5,96.5,0.0,40.0,51.25,0.75,0.0,148.25,0.5,0.0,0.5,0.0
4232,0,1661.2967860274073,1563.5982505283087,0.125,17.25,35.75,1.75,0.375,213.25,0.0,42.0,78.0,2.5,0.0,375.0,0.625,0.25,1.0,0.0
4233,0,1535.97481052612,1484.7473346688867,0.0,55.0,60.0,1.0,0.0,15.0,0.0,54.0,85.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0
4234,1,1496.60108729866,1691.1730326189347,0.3333333333333333,35.333333333333336,37.0,2.3333333333333335,0.3333333333333333,185.66666666666666,0.0,14.0,15.0,0.5,0.0,20.0,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666
4235,1,1710.501317302591,1500.0,1.5,46.0,54.5,0.0,0.0,49.75,,,,,,,0.75,0.0,,
4236,0,1621.3059595616091,1700.4216659260196,0.0,32.714285714285715,45.42857142857143,1.1428571428571428,0.8571428571428571,253.14285714285714,0.14285714285714285,32.42857142857143,60.285714285714285,0.42857142857142855,0.14285714285714285,71.71428571428571,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.5714285714285714
4237,1,1772.3638461654436,1762.1215163050904,0.2,53.0,111.6,4.0,0.4,510.6,0.14285714285714285,31.142857142857142,34.714285714285715,0.0,0.0,12.142857142857142,1.0,0.2,0.8571428571428571,0.2857142857142857
4238,0,1405.052123569208,1442.5883699998587,0.125,26.75,35.0,1.125,0.0,149.875,0.0,51.0,74.0,1.0,0.0,64.0,0.375,0.0,0.0,0.0
4239,1,1617.0173772986132,1500.0,0.0,58.0,61.0,0.5,0.5,37.5,,,,,,,1.0,0.5,,
4240,0,1720.219763274689,1639.7574860621003,0.125,34.625,75.5,1.0,0.0,170.75,0.2727272727272727,26.454545454545453,45.09090909090909,0.6363636363636364,0.18181818181818182,110.27272727272727,0.75,0.0,0.45454545454545453,0.0
4241,0,1595.6666765645205,1605.2737632523447,0.2,25.2,44.6,1.8,0.0,200.4,0.3333333333333333,39.666666666666664,45.333333333333336,1.5,0.0,101.5,0.6,0.0,0.6666666666666666,0.5
4242,1,1613.7762272683674,1502.191939306228,0.5,24.5,59.0,2.5,0.0,332.5,0.0,5.5,9.0,0.5,0.0,78.5,1.0,0.0,0.5,0.5
4243,0,1562.7772722660907,1619.3292829077996,0.75,31.5,53.125,1.5,0.25,175.375,0.2,42.6,64.6,0.8,0.4,99.8,0.375,0.0,0.6,0.0
4244,1,1908.7537157979043,1544.5760066299497,0.2857142857142857,29.714285714285715,37.714285714285715,0.42857142857142855,0.8571428571428571,92.85714285714286,0.0,18.4,50.4,1.8,0.6,324.8,0.7142857142857143,0.42857142857142855,0.6,0.0
4245,1,1500.0,1400.4337201041237,,,,,,,0.2,40.4,71.4,1.0,1.0,193.6,,,0.4,0.2
4246,1,1506.9181755496736,1409.9183932012768,0.75,24.0,28.25,0.0,0.0,22.25,0.0,20.0,21.0,1.0,0.0,85.0,0.5,0.0,0.0,0.0
4247,1,1687.8355368104274,1701.4231864967098,0.15384615384615385,28.23076923076923,36.07692307692308,0.6923076923076923,0.23076923076923078,91.07692307692308,0.16666666666666666,21.22222222222222,38.833333333333336,0.2222222222222222,0.5,102.5,0.6153846153846154,0.15384615384615385,0.7222222222222222,0.0
4248,1,1622.3902209687442,1575.4864686149613,0.1111111111111111,14.333333333333334,31.77777777777778,1.3333333333333333,0.3333333333333333,189.11111111111111,0.0,16.166666666666668,26.0,0.6666666666666666,0.5,102.83333333333333,0.5555555555555556,0.1111111111111111,0.5,0.5
4249,1,1500.0,1483.8252379856533,,,,,,,1.0,47.5,55.166666666666664,0.5,0.16666666666666666,51.666666666666664,,,0.5,0.0
4250,1,1500.0,1445.369715881199,,,,,,,0.0,92.0,93.0,0.0,0.0,2.0,,,0.0,0.0
4251,0,1391.8447545924685,1420.2344423628983,0.16666666666666666,30.416666666666668,39.25,0.08333333333333333,0.0,50.25,0.0,42.333333333333336,73.66666666666667,0.6666666666666666,0.3333333333333333,128.33333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0
4252,1,1518.1018912245029,1540.0349701531552,0.0,27.0,45.0,1.5,0.0,232.0,0.0,44.0,63.0,1.0,0.0,340.0,0.5,0.0,1.0,0.0
4253,0,1678.5907081119208,1627.8661712505702,0.16666666666666666,52.166666666666664,77.33333333333333,4.5,0.8333333333333334,353.1666666666667,0.09090909090909091,59.54545454545455,69.27272727272727,0.8181818181818182,0.36363636363636365,89.72727272727273,0.6666666666666666,0.16666666666666666,0.6363636363636364,0.18181818181818182
4254,1,1547.1268731144705,1571.6361695458697,0.42857142857142855,30.857142857142858,57.142857142857146,2.0,0.5714285714285714,180.42857142857142,0.0,77.0,96.5,0.0,0.5,60.0,0.2857142857142857,0.2857142857142857,1.0,0.0
4255,1,1985.0180861797191,1947.2451188787684,0.23076923076923078,51.07692307692308,59.92307692307692,0.46153846153846156,1.0,33.84615384615385,0.0,35.0,52.72727272727273,1.5454545454545454,0.8181818181818182,212.1818181818182,0.9230769230769231,0.38461538461538464,0.8181818181818182,0.36363636363636365
4256,1,1381.8670144261562,1442.9110398842554,0.0,15.0,26.0,0.5,0.5,3.0,0.2,18.8,26.4,1.6,1.4,176.4,0.0,0.0,0.6,0.2
4257,0,1810.6261097995562,1640.1063495193232,0.2222222222222222,25.055555555555557,39.388888888888886,1.7777777777777777,0.9444444444444444,226.88888888888889,0.14285714285714285,38.0,57.785714285714285,1.5714285714285714,0.42857142857142855,201.0,0.6666666666666666,0.2777777777777778,0.7142857142857143,0.0
4258,1,2003.180536770796,1711.1534038763102,0.2,63.53333333333333,104.0,4.333333333333333,0.6666666666666666,332.93333333333334,0.0,19.571428571428573,34.57142857142857,1.8571428571428572,0.42857142857142855,251.71428571428572,0.9333333333333333,0.26666666666666666,0.7142857142857143,0.2857142857142857
4259,1,1945.3559905352474,1588.8451354764115,0.3076923076923077,48.46153846153846,64.15384615384616,0.5384615384615384,0.23076923076923078,91.23076923076923,0.5714285714285714,21.571428571428573,22.714285714285715,0.0,0.14285714285714285,14.142857142857142,0.6923076923076923,0.15384615384615385,0.42857142857142855,0.0
4260,0,1586.4809593882999,1548.0,2.0,36.0,36.0,0.0,0.0,14.0,0.0,60.0,78.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0
4261,0,1436.5199249880611,1500.0,0.0,37.0,43.0,2.0,1.0,77.0,,,,,,,0.0,0.0,,
4262,1,1602.6328254334096,1553.447834895516,0.09090909090909091,33.18181818181818,46.72727272727273,0.6363636363636364,0.9090909090909091,129.63636363636363,0.0,51.0,94.0,2.0,0.0,461.0,0.5454545454545454,0.2727272727272727,1.0,0.0
4263,1,1500.0,1500.0,,,,,,,,,,,,,,,,
4264,1,1476.1882892177819,1517.8824721499584,0.16666666666666666,42.666666666666664,62.666666666666664,1.0,0.16666666666666666,105.66666666666667,0.3333333333333333,33.666666666666664,62.333333333333336,0.3333333333333333,0.3333333333333333,137.66666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0
4265,1,1379.0656888992319,1500.0,0.0,28.0,50.333333333333336,3.0,0.6666666666666666,316.3333333333333,,,,,,,0.0,0.0,,
4266,0,1568.3854669296086,1535.9755778883434,0.0,17.5,20.25,2.25,0.75,133.25,0.0,4.5,4.5,0.0,1.5,3.5,0.5,0.5,0.5,0.5
4267,0,1722.9521579887605,1500.0,0.3333333333333333,30.083333333333332,36.833333333333336,0.0,0.08333333333333333,30.583333333333332,,,,,,,0.6666666666666666,0.08333333333333333,,
4268,0,1517.371581752026,1501.7143663673583,0.0,56.6,65.6,0.6,0.0,139.4,0.25,36.125,45.75,1.75,0.125,118.0,0.4,0.0,0.5,0.0
4269,0,1865.3361830810684,1651.9062678702971,0.56,44.84,51.68,0.72,0.4,70.6,0.0,29.0,45.333333333333336,0.0,0.3333333333333333,38.0,0.76,0.2,1.0,0.0
4270,0,1500.0,1660.5155210513603,,,,,,,0.16666666666666666,51.333333333333336,77.5,0.6666666666666666,0.3333333333333333,191.5,,,0.6666666666666666,0.5
4271,1,1500.0,1421.6093089382912,,,,,,,0.3333333333333333,58.0,64.33333333333333,0.0,0.0,37.333333333333336,,,0.3333333333333333,0.0
4272,1,1513.5107293738804,1500.0,0.0,65.6,94.2,0.0,0.0,97.0,,,,,,,0.6,0.0,,
4273,0,1494.423650233851,1500.0,0.0,47.0,60.0,0.5,0.0,189.0,,,,,,,0.5,0.0,,
4274,0,1630.2392374493293,1551.2649389924716,0.1111111111111111,28.11111111111111,41.55555555555556,0.7777777777777778,0.7777777777777778,155.66666666666666,0.0,58.666666666666664,72.0,1.3333333333333333,0.0,76.33333333333333,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.0
4275,1,1647.7509795068859,1528.3921769687713,0.0,61.5,67.0,0.5,0.75,88.75,0.0,14.0,24.0,0.0,0.5,10.0,0.75,0.0,0.5,0.0
4276,1,1586.8318790479066,1515.263693206478,1.0,17.0,21.0,2.0,4.0,288.0,0.0,27.0,32.0,5.0,1.0,218.0,1.0,0.0,1.0,0.0
4277,1,1500.0,1424.1643470485053,,,,,,,0.0,3.0,32.0,0.0,0.0,0.0,,,0.0,0.0
4278,0,1495.0458738982977,1580.0,0.0,31.0,60.0,2.857142857142857,0.42857142857142855,283.2857142857143,0.0,16.0,16.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0
4279,1,1674.036652153555,1672.6531655806464,0.3333333333333333,18.166666666666668,29.5,1.0,0.5,148.0,0.5,8.0,14.0,0.5,1.0,88.0,0.6666666666666666,0.3333333333333333,1.0,0.5
4280,1,1694.5357343062158,1563.3150549549118,0.0,25.142857142857142,50.0,3.4285714285714284,0.8571428571428571,360.2857142857143,1.0,50.666666666666664,67.0,0.3333333333333333,0.0,72.33333333333333,0.7142857142857143,0.42857142857142855,0.6666666666666666,0.0
4281,1,1721.742226992997,1632.0299413800128,0.5454545454545454,21.454545454545453,26.272727272727273,0.18181818181818182,0.0,42.09090909090909,0.0,35.25,46.75,0.5,0.25,87.5,0.6363636363636364,0.0,0.75,0.0
4282,1,1821.0854015598393,1743.770471522285,0.36363636363636365,21.636363636363637,44.36363636363637,1.1818181818181819,0.2727272727272727,162.9090909090909,0.047619047619047616,19.857142857142858,30.857142857142858,0.5238095238095238,0.3333333333333333,56.04761904761905,0.7272727272727273,0.09090909090909091,0.6666666666666666,0.047619047619047616
4283,0,2005.3115086000387,1810.1632649744524,0.038461538461538464,21.615384615384617,56.80769230769231,2.3076923076923075,0.9230769230769231,318.15384615384613,0.0,26.75,65.125,3.75,0.25,330.5,0.7307692307692307,0.34615384615384615,0.875,0.25
4284,1,1750.3971480975383,1661.6940232596735,0.2,37.06666666666667,51.0,0.8,0.4,153.0,0.0,26.807692307692307,41.53846153846154,1.0,0.5769230769230769,133.84615384615384,0.7333333333333333,0.13333333333333333,0.6538461538461539,0.23076923076923078
4285,1,1726.495414681138,1730.1829569568147,0.0,38.333333333333336,41.5,1.0,0.8333333333333334,35.833333333333336,0.2,21.8,25.6,0.6,0.0,7.8,0.6666666666666666,0.3333333333333333,0.8,0.2
4286,1,1819.4149119955637,1673.868386400808,0.7692307692307693,55.76923076923077,64.84615384615384,0.46153846153846156,0.46153846153846156,37.46153846153846,0.16666666666666666,30.0,44.666666666666664,0.5,0.6666666666666666,154.83333333333334,0.7692307692307693,0.07692307692307693,0.6666666666666666,0.3333333333333333
4287,1,1940.734596015916,1920.972057043607,0.8,48.6,57.3,0.5,0.0,87.0,0.2857142857142857,48.857142857142854,75.92857142857143,1.1428571428571428,0.42857142857142855,162.57142857142858,0.8,0.0,0.6428571428571429,0.07142857142857142
4288,1,1770.9626146805613,1631.8624431097373,0.14285714285714285,26.214285714285715,33.714285714285715,0.6428571428571429,0.2857142857142857,91.92857142857143,0.0,38.333333333333336,57.333333333333336,1.6666666666666667,0.1111111111111111,167.44444444444446,0.6428571428571429,0.21428571428571427,0.6666666666666666,0.0
4289,0,1851.469143094478,1979.416796660495,1.3333333333333333,37.5,39.166666666666664,0.8333333333333334,0.0,22.5,0.23076923076923078,45.07692307692308,52.46153846153846,0.5384615384615384,0.46153846153846156,34.69230769230769,1.0,0.0,0.7692307692307693,0.07692307692307693
4290,0,1821.614761027788,1742.2723494250858,0.125,131.875,143.875,0.25,0.0,89.25,0.0,36.166666666666664,58.333333333333336,0.3333333333333333,0.0,49.0,1.0,0.0,0.6666666666666666,0.5
4291,0,1672.3067520011891,1633.8739888999598,0.3,42.9,66.4,3.05,0.3,240.9,0.5,27.5,31.5,1.0,0.0,43.5,0.65,0.0,1.0,0.0
4292,0,1544.2147932929213,1552.1432709400788,1.0,44.0,45.0,0.0,0.0,12.0,0.0,28.0,51.0,2.0,0.0,211.0,1.0,0.0,1.0,0.0
4293,0,1570.6329609170562,1488.394252701528,0.625,19.75,22.0,0.0,0.125,7.375,0.0,28.0,40.5,0.5,0.0,37.0,0.375,0.0,0.5,0.0
4294,1,1560.6609251454554,1706.7872005248837,0.2,32.8,43.6,0.6,0.6,135.0,0.3333333333333333,10.666666666666666,19.333333333333332,1.0,1.6666666666666667,112.0,0.6,0.2,1.0,1.0
4295,0,1753.8761167633888,1556.4448064525347,0.4,18.2,50.8,1.6,1.2,171.2,0.0,49.333333333333336,78.0,2.3333333333333335,0.0,222.66666666666666,0.8,0.6,0.6666666666666666,0.0
4296,0,1964.0292315744452,2149.9224065388007,0.2962962962962963,56.77777777777778,69.5925925925926,0.9629629629629629,0.18518518518518517,73.81481481481481,0.047619047619047616,21.761904761904763,50.61904761904762,0.3333333333333333,0.2857142857142857,49.76190476190476,0.7407407407407407,0.0,0.9047619047619048,0.09523809523809523
4297,1,1806.669894916255,1709.824789513853,0.25,34.375,43.0,0.125,0.625,34.0,0.2,17.6,24.6,0.4,0.2,26.4,0.875,0.375,0.8,0.4
4298,1,1653.2826519782539,1579.1843881294371,0.34782608695652173,35.26086956521739,52.130434782608695,1.0,1.0434782608695652,105.47826086956522,0.23076923076923078,31.076923076923077,43.76923076923077,1.0384615384615385,0.6538461538461539,93.73076923076923,0.5652173913043478,0.08695652173913043,0.6153846153846154,0.0
4299,0,1514.8701373217518,1651.3824304114844,0.0,65.0,88.25,1.9166666666666667,0.5,170.58333333333334,0.2857142857142857,50.857142857142854,58.714285714285715,1.1428571428571428,0.42857142857142855,112.14285714285714,0.5833333333333334,0.16666666666666666,0.7142857142857143,0.14285714285714285
4300,1,1775.0817636904246,1625.5540671923209,0.09090909090909091,46.63636363636363,54.63636363636363,1.0,0.18181818181818182,76.54545454545455,0.0,29.0,46.0,2.3333333333333335,1.0,252.66666666666666,0.8181818181818182,0.09090909090909091,0.6666666666666666,0.0
4301,0,1593.063333858197,1591.5484007116484,0.4583333333333333,24.958333333333332,35.125,1.375,0.5833333333333334,164.875,0.2727272727272727,16.545454545454547,25.454545454545453,0.6363636363636364,0.2727272727272727,70.81818181818181,0.5416666666666666,0.125,0.6363636363636364,0.18181818181818182
4302,0,1597.0987269098223,1569.679857727984,1.0,21.0,28.0,0.0,0.0,1.0,0.17391304347826086,18.434782608695652,29.82608695652174,0.30434782608695654,0.13043478260869565,78.91304347826087,1.0,0.0,0.6086956521739131,0.08695652173913043
4303,1,1580.0,1565.3402994938372,0.0,16.0,38.0,3.0,1.0,178.0,0.0,52.5,63.5,0.5,0.0,116.5,1.0,1.0,1.0,0.0
4304,1,1423.2980517984356,1524.5081614332046,0.4,33.4,44.2,0.6,0.4,118.6,0.5,34.0,39.5,0.0,0.0,0.5,0.4,0.0,0.5,0.0
4305,0,1800.30498666776,1494.4031522813643,0.7272727272727273,44.18181818181818,52.27272727272727,0.6363636363636364,0.0,45.54545454545455,0.0,44.0,44.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0
4306,0,1689.5136677527917,1568.412287861954,0.125,22.125,32.5,1.375,1.2083333333333333,127.70833333333333,0.125,27.333333333333332,46.916666666666664,1.0,0.5,119.375,0.5833333333333334,0.2916666666666667,0.5416666666666666,0.16666666666666666
4307,0,1440.5839479392343,1488.4818089703874,0.4,56.4,77.2,0.2,0.0,95.4,0.0,54.333333333333336,83.0,0.6666666666666666,1.3333333333333333,278.3333333333333,0.4,0.0,0.3333333333333333,0.3333333333333333
4308,0,1458.188431990315,1500.0,0.0,31.0,55.0,1.0,0.0,238.0,,,,,,,0.0,0.0,,
4309,1,1510.585563608355,1420.0,0.2,20.2,39.0,0.8,0.4,105.4,0.0,16.0,16.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0
4310,1,1786.0193504813883,1840.601387040576,0.5882352941176471,43.88235294117647,53.470588235294116,1.1176470588235294,0.5294117647058824,173.23529411764707,0.0,34.833333333333336,53.083333333333336,2.0,0.16666666666666666,195.16666666666666,0.7647058823529411,0.17647058823529413,0.5833333333333334,0.25
4311,1,1469.878363414676,1460.6470305122925,0.6,20.2,24.8,0.2,0.2,52.8,0.0,12.0,15.0,1.0,0.0,129.0,0.4,0.0,0.0,0.0
4312,0,1333.661692190254,1500.0,0.1111111111111111,23.77777777777778,31.11111111111111,1.0,0.0,133.22222222222223,,,,,,,0.3333333333333333,0.0,,
4313,0,1486.1555470160533,1468.736306793522,1.0,33.0,50.5,0.5,0.5,39.0,0.0,29.5,38.0,4.5,0.5,194.5,0.5,0.0,0.0,0.0
4314,0,1448.208267118838,1500.0,0.0,28.666666666666668,43.666666666666664,1.0,1.0,53.333333333333336,,,,,,,0.3333333333333333,0.3333333333333333,,
4315,0,1465.385229372625,1464.8858992311789,0.5,23.0,34.25,0.25,0.5,21.75,0.0,35.0,56.0,1.0,0.0,39.0,0.5,0.0,0.0,0.0
4316,1,1619.690352228538,1460.708343944572,0.0625,40.0,86.3125,3.3125,1.125,293.625,0.0,43.666666666666664,66.33333333333333,2.3333333333333335,0.6666666666666666,288.6666666666667,0.6875,0.0625,0.3333333333333333,0.0
4317,1,1610.39470019347,1500.0,0.5,68.5,74.0,3.5,0.0,289.5,,,,,,,1.0,0.0,,
4318,1,1636.47184012097,1644.4605757601623,0.0,41.714285714285715,74.0,1.8571428571428572,0.0,241.85714285714286,0.125,40.5,49.125,0.5,0.125,46.0,0.7142857142857143,0.0,0.75,0.125
4319,0,1682.6105260163556,1616.8723920554476,0.42857142857142855,44.0,61.857142857142854,0.5,0.14285714285714285,54.714285714285715,0.0,52.4,96.0,2.2,0.0,230.8,0.6428571428571429,0.07142857142857142,0.6,0.0
4320,0,1453.017167577731,1500.0,0.0,45.0,56.8,0.4,0.2,121.6,,,,,,,0.4,0.2,,
4321,1,1963.5681650946028,1672.3200211430521,0.2857142857142857,45.0,59.57142857142857,0.5714285714285714,0.2857142857142857,86.92857142857143,0.25,32.0,70.25,1.5,0.25,278.0,0.7142857142857143,0.21428571428571427,0.75,0.0
4322,1,1596.4144132104968,1566.5524203797768,0.0,30.714285714285715,50.42857142857143,1.4285714285714286,0.5714285714285714,215.0,0.25,36.75,79.5,1.0,0.25,157.25,0.5714285714285714,0.42857142857142855,0.5,0.0
4323,0,1390.8333703694718,1500.0,0.0,36.0,36.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
4324,0,1500.0,1374.9817477288202,,,,,,,0.0,34.0,36.5,0.5,0.0,43.0,,,0.0,0.0
