,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
5499,0.08333333333333331,-20.25,-20.58333333333333,-27.666666666666664,-30.25,-0.6666666666666667,1.75,0.6666666666666666,-51.41666666666667,0.16666666666666663,0.3333333333333333,-1
5501,-0.25,28.0,50.849999999999994,28.424999999999997,49.974999999999994,2.625,3.925,-0.625,83.65,0.17500000000000004,-0.5,-3
5502,0.13333333333333333,-4.733333333333334,-13.300000000000004,-2.8333333333333357,-10.900000000000006,-0.03333333333333344,1.6333333333333337,-0.19999999999999996,88.93333333333334,-0.2333333333333334,-0.3,9
5503,0.0,-43.33333333333333,-127.33333333333333,-71.66666666666667,-154.0,0.3333333333333333,-0.33333333333333326,-0.6666666666666667,18.33333333333333,0.3333333333333333,0.3333333333333333,2
5504,0.04999999999999999,23.95,40.7,38.8,55.849999999999994,-0.1499999999999999,3.4,-0.4,-26.19999999999999,-0.09999999999999998,-0.6,-6
5505,0.15,47.4,95.25,54.25,103.05,0.45,0.6,-0.35,40.900000000000006,-0.5,-0.9,19
5506,0.10526315789473684,58.578947368421055,149.26315789473685,74.05263157894737,167.94736842105263,1.4210526315789473,4.052631578947368,0.7894736842105263,121.84210526315789,-0.42105263157894735,-0.8947368421052632,18
5507,-0.047619047619047616,13.0,11.952380952380949,37.04761904761905,38.309523809523796,1.3571428571428572,2.738095238095238,-0.3333333333333333,51.90476190476191,0.0714285714285714,0.0,7
5508,-0.2,5.615384615384613,3.2153846153846075,25.215384615384608,23.01538461538462,0.6153846153846154,3.8615384615384616,0.29230769230769227,130.43076923076922,-0.23076923076923073,-0.29230769230769227,8
5509,-0.7555555555555555,16.22222222222222,26.977777777777774,24.444444444444443,35.644444444444446,0.9111111111111111,1.7777777777777777,0.13333333333333333,72.17777777777778,0.06666666666666665,-0.2444444444444444,6
5510,0.38461538461538464,15.128205128205128,31.0,21.97435897435897,40.89743589743589,1.1282051282051282,-0.4102564102564106,0.12820512820512825,52.61538461538461,0.2564102564102565,0.02564102564102566,10
5511,0.2777777777777778,-7.277777777777779,-17.666666666666664,-30.27777777777778,-42.16666666666667,-0.5555555555555556,-2.7777777777777777,-0.1111111111111111,-28.055555555555557,0.4444444444444444,1.0,-7
5512,0.6153846153846154,1.025641025641029,11.410256410256395,-4.53846153846154,5.179487179487182,-1.1794871794871793,-2.0769230769230766,0.0,-121.94871794871796,-0.5384615384615384,0.05128205128205132,10
5514,0.16666666666666666,-9.999999999999996,-57.5,-14.666666666666664,-62.83333333333333,-0.5000000000000001,-2.5,0.16666666666666669,31.33333333333333,0.0,0.16666666666666666,0
5515,-0.75,-10.25,-25.89285714285714,-15.785714285714285,-29.785714285714292,1.75,5.357142857142857,0.8571428571428571,77.82142857142858,-0.07142857142857145,0.2857142857142857,3
5516,-0.7142857142857143,-14.857142857142854,-18.35714285714286,-11.857142857142854,-14.428571428571416,1.8571428571428572,4.071428571428571,0.14285714285714285,100.57142857142857,0.0714285714285714,-0.2857142857142857,12
5517,-0.16666666666666666,-18.0,-56.49999999999999,-37.666666666666664,-77.66666666666666,0.16666666666666666,0.0,0.0,-34.166666666666664,0.0,-0.16666666666666666,-3
5520,0.75,23.75,70.75,-18.75,21.0,-1.75,-1.25,0.0,171.0,0.75,0.0,-3
5522,0.0,9.81818181818182,26.34848484848486,22.06060606060607,39.62121212121214,-0.7121212121212122,-3.0,-0.5303030303030304,33.48484848484848,-0.37878787878787884,-0.5,5
5523,0.0,46.75757575757576,124.66666666666667,58.93939393939394,137.5909090909091,-0.2272727272727273,-0.5909090909090909,0.3787878787878788,-41.66666666666667,-0.2121212121212121,-0.3939393939393939,5
5525,0.7142857142857143,-27.25,-58.321428571428584,-28.14285714285714,-59.48214285714286,0.4107142857142857,-3.3571428571428568,-0.01785714285714285,-13.30357142857143,-0.1071428571428571,-0.05357142857142855,1
5526,0.21428571428571427,-26.62857142857143,-43.1857142857143,-13.335714285714282,-27.542857142857144,1.6857142857142855,3.65,0.4,183.92857142857144,0.0357142857142857,0.014285714285714263,18
5527,-0.2,23.299999999999997,52.20000000000002,55.99999999999999,94.19999999999999,1.7,4.4,0.2,172.4,0.09999999999999998,-0.39999999999999997,5
5528,0.09090909090909091,-14.727272727272727,-67.63636363636364,-3.6363636363636402,-53.363636363636374,-2.3636363636363638,0.45454545454545414,0.09090909090909091,-90.18181818181819,-0.4545454545454546,0.09090909090909091,10
5530,0.0,9.222222222222221,-3.2777777777777715,21.94444444444445,11.1111111111111,0.30555555555555547,2.3611111111111107,0.4166666666666667,97.38888888888889,0.02777777777777779,-0.2777777777777778,3
5531,0.09090909090909091,-0.3696969696969674,-0.9696969696969688,-13.478787878787877,-14.272727272727266,0.32121212121212106,1.127272727272727,1.0727272727272728,-23.175757575757558,-0.19393939393939397,-0.036363636363636376,28
5532,-0.06666666666666665,-19.9,-47.16666666666667,-13.333333333333329,-38.533333333333346,2.8666666666666667,4.433333333333334,0.0,172.93333333333334,-0.033333333333333326,0.06666666666666671,4
5533,0.14285714285714285,-8.410714285714285,12.75,6.446428571428569,33.33928571428572,0.8035714285714286,2.5357142857142856,0.01785714285714285,203.01785714285717,-0.07142857142857145,-0.10714285714285715,-1
5534,0.0,5.0,17.33333333333333,3.3333333333333357,11.0,-5.666666666666667,-10.666666666666666,0.0,-257.66666666666663,-0.6666666666666667,0.3333333333333333,2
5535,0.2142857142857143,10.675324675324674,7.740259740259745,7.896103896103902,4.519480519480524,0.7077922077922079,0.6428571428571428,0.045454545454545414,69.53246753246752,0.058441558441558406,-0.0714285714285714,8
5536,0.4404761904761905,27.70238095238095,58.214285714285715,18.40476190476191,46.285714285714285,-0.011904761904761862,-0.1428571428571428,-1.0,-36.26190476190476,-0.2142857142857143,-0.23809523809523808,5
5537,0.0,25.799999999999997,66.46666666666667,25.4,65.53333333333333,0.1333333333333333,0.8666666666666666,0.0,-7.800000000000004,-0.1333333333333333,-0.13333333333333336,10
5539,-0.8333333333333334,20.333333333333336,37.33333333333333,33.0,54.16666666666667,0.8333333333333334,2.8333333333333335,0.8333333333333334,337.1666666666667,-0.33333333333333337,-0.6666666666666667,5
5540,-0.2,76.0,166.6,95.0,182.2,-0.6,-2.4,-0.2,-67.4,0.8,0.0,-4
5543,0.0,-21.5,-28.5,-21.5,-28.5,0.0,0.0,0.0,7.0,-0.5,0.0,-1
5544,1.0,97.5,156.0,65.5,121.0,-1.0,-5.0,0.0,-206.0,1.0,0.0,-1
5545,-0.04999999999999999,28.950000000000003,63.45,28.4,63.3,-0.25,-0.25,0.15000000000000002,33.55,0.050000000000000044,-0.09999999999999998,6
5546,-0.19047619047619047,-11.19047619047619,-15.38095238095238,-6.761904761904759,-9.857142857142854,1.9523809523809523,5.571428571428571,0.6666666666666667,150.8095238095238,0.04761904761904767,0.09523809523809523,4
5549,0.17676767676767674,31.969696969696976,41.68686868686868,67.66161616161617,79.36363636363637,2.8737373737373737,3.8232323232323235,-0.1515151515151515,395.5151515151515,0.33333333333333337,-0.06060606060606061,-7
5552,0.0,30.875,83.08333333333334,43.75,95.70833333333334,-0.08333333333333326,0.3333333333333335,0.8333333333333333,98.83333333333331,0.375,-0.16666666666666669,-5
5553,1.0333333333333334,12.433333333333337,-2.1333333333333258,9.433333333333323,-6.300000000000011,0.9333333333333332,-2.033333333333333,0.16666666666666666,-25.86666666666666,0.33333333333333337,0.23333333333333334,-9
5554,0.3181818181818182,18.36363636363636,-17.954545454545467,25.965909090909093,-9.284090909090907,1.6363636363636362,0.8863636363636367,0.23863636363636365,193.0340909090909,0.2272727272727273,-0.07954545454545453,-14
5555,0.013888888888888895,19.826388888888886,15.875,28.201388888888886,25.47222222222223,1.7430555555555556,2.5277777777777777,0.3125,155.34722222222223,0.02083333333333337,-0.13194444444444442,7
5556,0.8,83.2,140.6,106.6,170.2,-1.2000000000000002,-4.4,1.4,-15.0,-0.4,0.0,-4
5557,0.3333333333333333,-6.388888888888886,-17.16666666666667,-14.611111111111114,-26.833333333333343,-0.9444444444444444,-0.16666666666666652,0.0,-17.77777777777778,-0.16666666666666674,0.1111111111111111,3
5558,0.0,41.16666666666667,53.5,83.83333333333334,102.66666666666666,-0.16666666666666674,0.666666666666667,-0.6666666666666666,176.0,0.16666666666666669,-0.16666666666666666,3
5559,0.2857142857142857,8.571428571428577,31.57142857142857,3.4285714285714306,25.42857142857143,-0.2857142857142857,0.0,-0.2857142857142857,-84.57142857142857,-0.1428571428571428,0.2857142857142857,0
5560,-0.20879120879120877,11.296703296703296,9.021978021978015,54.30769230769231,58.54945054945054,2.5274725274725274,3.0769230769230766,0.7802197802197803,128.34065934065933,-0.12087912087912084,-0.20879120879120877,6
5561,0.0,48.5,70.25,31.75,51.75,1.25,5.75,-1.25,-80.25,0.75,0.0,3
5562,0.0,5.5,22.0,-33.5,-15.5,1.0,2.5,0.5,-30.5,1.0,1.0,-1
5566,0.0,54.0,164.0,-26.0,69.0,1.0,1.0,-1.0,-309.0,0.0,0.0,0
5568,0.0,18.083333333333336,32.83333333333333,53.83333333333333,72.16666666666666,2.5,3.916666666666667,-0.16666666666666663,327.5,-0.08333333333333337,0.08333333333333331,2
5570,0.0,-1.6666666666666679,-1.5,-48.333333333333336,-50.0,0.16666666666666674,-8.166666666666666,0.5,-166.83333333333331,0.16666666666666663,0.5,4
5573,0.2857142857142857,-3.5,-7.357142857142861,-18.571428571428573,-24.5,-0.5714285714285714,-0.2857142857142857,0.42857142857142855,-81.14285714285714,0.0714285714285714,-0.07142857142857145,5
5574,0.3333333333333333,-18.333333333333336,13.666666666666657,35.0,73.0,0.3333333333333333,-1.6666666666666667,0.3333333333333333,242.66666666666666,-0.6666666666666667,0.0,2
5575,0.25,0.75,25.0,11.0,37.0,1.5,4.5,0.0,106.125,0.125,0.25,6
5576,-0.7333333333333333,-2.700000000000003,-23.16666666666667,6.5,-13.199999999999989,0.6,1.7666666666666664,0.2,24.0,0.033333333333333326,0.16666666666666669,-5
5577,0.5921052631578947,-8.539473684210527,-36.0,-9.14473684210526,-36.65789473684211,0.14473684210526305,-1.3947368421052633,1.5723684210526316,98.11184210526315,0.08552631578947367,0.3092105263157895,-11
5578,0.0,-4.666666666666664,-42.66666666666666,7.666666666666664,-28.33333333333333,1.6666666666666665,3.666666666666667,1.0,184.00000000000003,0.33333333333333337,0.6666666666666666,0
5579,0.375,-26.0,-50.5,-36.0,-59.25,0.75,-4.875,0.875,-94.0,-0.25,0.5,7
5581,0.0,38.5,60.5,77.5,105.0,4.5,12.5,0.0,415.5,0.0,-1.0,1
5583,0.3333333333333333,26.166666666666664,33.33333333333333,18.166666666666664,24.33333333333333,0.0,-1.0,0.0,-38.166666666666664,0.16666666666666663,0.3333333333333333,1
5584,-0.625,5.0,20.375,19.625,36.0,0.5,4.25,0.375,46.125,0.0,0.0,4
5586,-0.3333333333333333,4.222222222222221,1.8888888888888857,13.111111111111107,9.555555555555543,-0.2222222222222222,-1.7777777777777777,-0.6666666666666666,-86.00000000000001,0.22222222222222227,0.1111111111111111,6
5588,0.0,-34.54545454545455,-61.772727272727266,6.86363636363636,-14.5,2.590909090909091,6.681818181818182,-0.7272727272727273,108.63636363636363,-0.36363636363636365,0.09090909090909091,9
5589,-0.07720588235294118,13.055147058823529,-1.349264705882348,16.213235294117652,2.0625,0.06985294117647056,0.30147058823529393,-0.01838235294117646,48.93382352941177,0.022058823529411797,-0.02573529411764708,1
5590,0.48684210526315785,14.399122807017545,6.473684210526315,26.232456140350877,17.6359649122807,0.6798245614035087,1.1973684210526314,-0.03947368421052633,106.03070175438597,0.02631578947368418,0.08771929824561403,7
5591,0.1964285714285714,30.07142857142857,66.19642857142858,30.48214285714286,66.375,0.0357142857142857,-1.25,-0.125,26.232142857142854,0.0357142857142857,0.10714285714285715,6
5593,0.25,13.972222222222221,4.701388888888886,12.076388888888886,4.3125,1.3680555555555556,2.0208333333333335,0.2152777777777778,126.5,0.18055555555555558,0.2152777777777778,7
5594,0.4603174603174603,19.007936507936506,27.468253968253975,3.1190476190476204,6.9682539682539755,-0.4603174603174603,-2.142857142857143,-0.2777777777777778,-112.3095238095238,0.11904761904761907,0.19841269841269848,5
5595,0.2857142857142857,-12.649350649350652,-31.545454545454533,-15.441558441558449,-33.76623376623377,-0.29870129870129875,-0.922077922077922,-0.12987012987012986,-43.857142857142854,-0.11688311688311687,0.10389610389610388,-4
5596,-0.02777777777777779,-1.7777777777777786,-2.0277777777777715,5.75,6.2777777777777715,1.0555555555555556,3.0277777777777777,0.1111111111111111,-36.33333333333334,0.05555555555555558,-0.25,5
5599,-0.1875,15.5,33.5,32.125,52.5625,-0.8125,-0.9375,0.1875,-12.3125,-0.3125,-0.3125,12
5600,0.3,9.650000000000006,-12.150000000000006,28.900000000000006,10.849999999999994,1.15,2.0,0.4,38.349999999999994,0.09999999999999998,0.2,6
5602,0.2857142857142857,27.5,61.071428571428584,47.78571428571429,86.21428571428572,-0.8571428571428572,-1.5714285714285712,-1.0,-140.14285714285717,0.0714285714285714,0.0,5
5603,-1.0,22.333333333333336,72.33333333333333,34.666666666666664,86.66666666666667,2.0,6.0,1.0,128.66666666666666,-0.33333333333333337,-0.6666666666666667,2
5605,0.4,-7.5,-65.4,2.049999999999997,-54.849999999999994,0.21666666666666673,-0.033333333333333215,0.15,27.25,-0.11666666666666659,0.35,17
5606,0.25,-20.7125,-53.325,-34.662499999999994,-67.13749999999999,-0.9750000000000001,-3.0875000000000004,0.2875,17.224999999999994,0.050000000000000044,0.2375,6
5608,-0.25,13.875,41.125,29.25,56.125,-1.125,-2.625,0.25,-52.375,0.0,0.25,-6
5609,-0.1515151515151515,-1.4363636363636303,27.551515151515147,0.07272727272727053,29.824242424242428,0.8242424242424242,1.7999999999999998,-0.28484848484848485,34.38181818181819,0.06060606060606066,-0.28484848484848485,-4
5610,-0.07017543859649122,3.021929824561404,9.539473684210527,-17.79385964912281,-12.127192982456144,-0.8508771929824562,-0.6842105263157894,-0.3333333333333333,-26.04385964912281,0.07017543859649122,-0.05701754385964919,7
5612,0.0,-17.5,-72.5,7.25,-46.0,1.75,2.25,0.25,106.25,0.5,0.0,3
5614,-0.13333333333333341,26.79047619047619,55.58095238095238,26.485714285714284,56.27619047619048,0.23809523809523808,0.42857142857142855,0.047619047619047616,16.866666666666667,-0.08571428571428574,-0.3238095238095239,16
5615,0.14423076923076922,12.6875,15.3125,31.471153846153847,37.581730769230774,1.0240384615384617,1.5096153846153846,-0.23076923076923078,82.4375,-0.033653846153846145,0.024038461538461564,3
5616,0.16666666666666666,10.5,15.166666666666671,25.333333333333336,33.499999999999986,0.33333333333333326,2.166666666666667,0.5,93.33333333333334,-0.3333333333333333,-0.3333333333333333,3
5617,0.0,33.125,92.5,28.625,88.375,-0.5,-1.25,0.75,80.875,0.125,-0.25,6
5618,0.10714285714285715,21.32142857142857,17.60714285714286,12.07142857142857,7.428571428571431,0.0357142857142857,-0.4285714285714286,0.32142857142857145,-102.0,0.3571428571428571,-0.0714285714285714,-10
5619,0.6875,7.854166666666664,9.333333333333329,-38.39583333333333,-43.25,-4.3125,-8.125,-0.16666666666666666,-204.95833333333334,-0.04166666666666663,0.3125,10
5620,0.35714285714285715,-14.142857142857142,-35.07142857142857,-24.785714285714285,-49.42857142857143,-0.1428571428571428,-3.0,0.5714285714285714,-64.78571428571428,0.5714285714285714,0.5714285714285714,-5
5621,-0.054621848739495785,-7.735294117647058,0.6596638655462215,-12.508403361344541,-3.6974789915966397,-1.1974789915966386,-0.6386554621848739,0.8361344537815125,-13.693277310924344,-0.09663865546218486,0.2394957983193277,27
5626,0.0,-55.0,-145.0,-60.0,-151.0,1.0,-3.0,0.5,51.0,-0.5,0.5,1
5627,-0.6666666666666666,-17.333333333333332,-15.666666666666664,-18.5,-18.5,0.0,0.0,0.0,-43.0,-0.3333333333333333,-0.3333333333333333,-1
5628,0.75,-3.5,-38.25,-17.25,-54.75,-0.5,-0.5,1.0,-19.25,0.75,0.75,-3
5629,0.0,38.5,79.0,51.5,101.75,0.75,1.25,0.0,92.0,-0.5,0.0,3
5630,0.21666666666666667,11.763333333333335,-10.879999999999995,6.093333333333334,-16.923333333333332,-0.09666666666666668,-1.13,0.06333333333333335,17.486666666666665,-0.01333333333333342,0.26,-13
5631,0.5,85.33333333333333,148.83333333333331,82.33333333333333,146.0,-0.16666666666666663,-1.5,0.5,2.5,0.33333333333333337,0.16666666666666669,-1
5632,-0.21538461538461534,-13.138461538461542,-18.06153846153846,-49.53846153846154,-57.400000000000006,-0.4153846153846154,-1.4153846153846152,0.18461538461538463,-153.13846153846154,-0.18461538461538463,0.1384615384615384,8
5636,0.11904761904761904,11.904761904761902,15.107142857142861,17.845238095238095,22.01190476190476,0.738095238095238,0.7261904761904763,-0.16666666666666666,9.75,-0.23809523809523808,-0.27380952380952384,-5
5637,0.0,12.5,20.0,9.5,15.5,-0.25,0.0,0.0,-110.0,-0.25,0.0,0
5638,0.5,73.0,127.5,126.5,192.5,3.0,6.0,0.5,260.0,0.0,-1.0,1
5639,0.20129870129870128,15.99134199134199,35.93506493506493,9.3008658008658,27.35714285714286,-0.8722943722943723,-2.4069264069264067,-0.36363636363636365,-101.73809523809524,-0.10822510822510822,0.012987012987012991,-1
5640,0.2,2.9666666666666615,23.166666666666657,-9.700000000000003,9.099999999999994,-0.6666666666666666,-1.8,-0.5,-6.233333333333334,0.09999999999999998,0.2,-1
5641,-0.16666666666666666,-30.833333333333336,-64.5,-37.166666666666664,-71.66666666666667,-0.6666666666666666,-1.5,0.0,-93.5,-0.3333333333333333,0.0,-5
5642,0.16666666666666663,-20.166666666666668,-46.5,-20.666666666666664,-45.83333333333333,0.8333333333333333,-2.1666666666666665,0.0,-94.5,0.3333333333333333,0.3333333333333333,1
5643,0.19047619047619047,-8.42857142857143,2.3333333333333357,-30.761904761904763,-20.761904761904766,0.3333333333333333,-2.9047619047619047,0.2857142857142857,-3.142857142857139,-0.09523809523809523,-0.19047619047619047,18
5645,0.3333333333333333,43.733333333333334,72.33333333333334,36.33333333333333,63.0,1.1333333333333335,1.2000000000000002,-0.6,-4.400000000000006,-0.13333333333333341,-0.26666666666666666,-2
5646,-0.5,-10.5,-36.0,-2.5,-24.5,1.5,2.5,1.0,467.5,0.0,0.0,0
5647,0.0,3.5,13.75,31.75,59.75,0.0,1.0,1.5,-119.0,0.25,0.0,-3
5648,0.3055555555555556,-19.444444444444443,-78.5,-13.861111111111114,-72.41666666666666,0.3888888888888889,1.1388888888888888,0.16666666666666666,66.0,-0.38888888888888884,-0.05555555555555558,14
5649,0.5,-11.0,-23.0,-16.5,-29.5,0.0,0.0,-0.5,-13.0,0.0,0.0,-1
5650,0.125,-21.950000000000003,-6.099999999999994,1.2999999999999972,22.32499999999999,-0.9500000000000002,-0.6500000000000004,-0.675,79.35,-0.22499999999999998,0.125,3
5651,-0.5681818181818181,6.59090909090909,27.136363636363633,22.840909090909093,44.272727272727266,1.4090909090909092,2.9545454545454546,0.7272727272727273,128.36363636363637,0.045454545454545414,-0.13636363636363635,18
5652,0.16666666666666666,49.16666666666667,81.80952380952382,40.13095238095239,72.38095238095237,0.6547619047619047,-0.8809523809523809,-0.09523809523809523,81.54761904761904,-0.13095238095238093,0.023809523809523808,5
5653,-0.2,-22.37777777777778,-65.13333333333333,-13.977777777777774,-57.53333333333333,0.9111111111111111,1.7555555555555558,0.7555555555555555,93.68888888888888,0.0888888888888889,0.15555555555555556,-6
5654,-0.25,-11.25,-16.5,-9.25,-14.0,-1.0,-4.0,0.0,-12.5,0.0,-0.5,-2
5655,0.5,-21.4,-63.80000000000001,-38.5,-80.80000000000001,-0.6,-2.1,0.0,95.5,0.4,0.5,-3
5656,0.6,55.099999999999994,110.69999999999999,92.7,151.1,0.2,0.6,0.2,76.0,0.5,0.4,9
5657,0.0,42.06666666666667,68.66666666666666,51.53333333333333,81.66666666666666,0.9333333333333332,0.1333333333333333,0.0,178.0666666666667,0.06666666666666665,0.0,-2
5659,0.0,25.833333333333336,5.0,78.5,67.66666666666667,1.5,1.3333333333333335,3.1666666666666665,287.5,0.6666666666666667,0.16666666666666669,-1
5660,0.0,-22.0,-55.75,-31.5,-66.5,0.75,0.75,0.0,-26.75,-0.5,0.0,3
5661,0.0,9.0,61.5,8.5,62.0,0.0,0.5,1.0,-30.0,-0.5,-0.5,-1
5663,0.2,15.200000000000003,32.900000000000006,15.700000000000003,32.69999999999999,-0.8,-6.1,-0.5,-22.0,0.09999999999999998,0.0,3
5666,0.0,22.0,14.5,9.166666666666664,-0.3333333333333286,-0.8333333333333334,-1.8333333333333333,0.16666666666666669,-58.66666666666667,0.16666666666666669,0.33333333333333337,-4
5667,0.2222222222222222,6.0,14.333333333333336,47.55555555555556,64.0,2.2222222222222223,-0.33333333333333304,0.3333333333333333,202.66666666666669,0.6666666666666666,0.3333333333333333,8
5668,0.25,-13.57692307692308,-16.980769230769226,-24.32692307692308,-30.5,-0.3653846153846154,1.9423076923076923,0.5961538461538461,-36.05769230769231,0.28846153846153844,0.4230769230769231,-9
5669,0.35,-21.45,-52.5,-24.4,-54.35,-0.75,-1.25,-0.5,-69.55,-0.4,0.09999999999999998,1
5670,-0.18181818181818182,16.40909090909091,0.36363636363636687,61.90909090909091,50.90909090909091,0.2272727272727273,-0.8181818181818183,0.18181818181818177,124.04545454545453,0.4545454545454546,0.4545454545454546,-9
5671,0.20634920634920634,21.9047619047619,21.79365079365079,56.85714285714286,58.80952380952381,-1.3333333333333335,-2.8095238095238098,0.5238095238095237,5.92063492063491,0.15873015873015872,0.09523809523809523,-2
5672,-0.2243589743589744,25.506410256410255,90.39102564102565,40.83333333333333,115.14743589743588,4.294871794871795,6.256410256410257,0.08974358974358973,262.58974358974365,0.14102564102564108,-0.12820512820512825,-1
5673,-0.2,38.400000000000006,65.6,44.99999999999999,73.0,-1.2,-3.5999999999999996,0.0,31.800000000000004,0.0,-0.2,0
5674,0.0,-19.266666666666666,-38.16666666666666,-20.6,-36.966666666666654,0.6000000000000001,-0.5333333333333337,0.09999999999999998,124.13333333333335,0.13333333333333341,0.2,-1
5675,0.21428571428571425,2.642857142857146,2.7142857142857224,-14.57142857142857,-16.57142857142857,-1.0,-1.9285714285714284,0.07142857142857142,-141.64285714285717,0.2142857142857142,0.21428571428571425,-7
5676,0.5,52.0,83.5,33.0,55.5,-1.0,-2.5,0.0,-344.5,0.5,0.0,0
5677,0.4,63.0,172.4,72.0,181.8,-0.4,1.4,-2.0,1.4000000000000057,-0.19999999999999996,-1.0,4
5680,0.11662531017369726,8.707196029776672,24.466501240694797,0.3126550868486362,14.359801488833739,0.6997518610421837,4.091811414392059,-0.0347394540942928,101.35483870967741,-0.07940446650124067,-0.11414392059553352,18
5681,0.44999999999999996,3.4750000000000014,26.400000000000006,7.674999999999997,30.849999999999994,-0.4,-0.625,0.375,-0.02499999999999858,0.0,-0.42500000000000004,3
5683,0.0,-28.0,-87.0,-13.5,-66.5,2.0,1.5,2.0,140.5,1.0,1.0,-1
5685,0.0,-2.625,-3.6875,24.625,26.1875,-0.375,-1.3125,0.5,22.3125,-0.0625,0.125,0
5686,0.05681818181818182,-29.340909090909093,-82.45454545454545,-21.26136363636364,-72.51136363636363,0.2954545454545454,1.25,0.09090909090909091,164.64772727272728,-0.07954545454545459,-0.06818181818181818,3
5687,-0.3333333333333333,-42.0,-111.33333333333334,-45.666666666666664,-115.0,0.0,3.333333333333333,0.6666666666666667,132.33333333333334,-0.3333333333333333,0.0,-2
5688,0.0,-38.5,-106.25,-56.25,-125.75,1.0,0.25,0.5,175.75,-0.25,0.25,2
5691,0.25,13.833333333333332,31.5,-1.25,13.041666666666671,-1.6666666666666667,-3.375,-0.5416666666666666,-191.91666666666666,-0.08333333333333337,0.041666666666666685,2
5692,0.5,-59.0,-108.5,-150.0,-211.5,-3.0,-7.0,0.0,-286.0,0.5,0.5,1
5693,0.0,50.0,94.5,63.0,112.0,1.0,3.5,0.0,52.0,0.5,0.0,1
5694,2.0,10.0,11.0,3.0,2.0,0.0,0.0,0.0,-58.0,0.0,0.0,0
5695,-0.16666666666666669,5.166666666666664,-26.66666666666667,-4.166666666666664,-38.0,0.16666666666666663,0.5,0.0,-150.16666666666666,0.0,0.0,1
5697,0.0,-70.0,-121.0,-131.0,-180.0,2.0,8.0,1.0,115.0,0.0,0.0,0
5698,0.0,45.0,78.0,45.0,78.0,0.0,-1.0,0.0,2.0,1.0,0.0,0
5700,0.40476190476190477,-14.11904761904762,-15.714285714285708,-22.61904761904762,-25.714285714285708,-0.5476190476190477,-0.19047619047619047,-0.047619047619047616,-59.14285714285714,-0.11904761904761907,-0.07142857142857145,1
5703,0.012987012987012991,-0.1428571428571459,2.967532467532479,-13.512987012987011,-12.253246753246756,-0.1558441558441559,-0.32467532467532445,0.10389610389610388,-17.03246753246752,0.025974025974025983,0.24675324675324672,3
5704,0.3532608695652174,30.298913043478258,69.75,27.358695652173914,65.9945652173913,-1.4021739130434783,-4.592391304347826,-0.4565217391304348,-111.93478260869566,-0.14130434782608692,-0.19565217391304346,15
5707,-0.4,50.6,102.9,33.3,83.7,1.9,4.4,-0.4,-22.80000000000001,0.3,-0.2,-3
5708,-0.42500000000000004,-15.75,-22.450000000000003,-25.0,-33.25,-0.6,-1.6,0.0,-171.825,0.025000000000000022,0.09999999999999998,3
5710,-0.25,-27.2,-70.65,-6.283333333333331,-45.5,1.5333333333333337,4.433333333333334,0.8999999999999999,167.2833333333333,0.33333333333333337,0.1833333333333333,-7
5711,0.0,26.0,64.0,-29.0,4.0,3.0,11.0,1.0,57.0,0.0,0.0,0
5713,-0.017647058823529405,-0.3882352941176421,48.05294117647058,13.28235294117647,61.817647058823525,-0.7,-0.8058823529411767,0.2647058823529412,-19.900000000000006,0.05294117647058816,-0.29411764705882354,-7
5714,0.25,-9.5,-17.75,3.75,-1.25,2.25,1.75,1.25,176.0,-0.25,-0.25,3
5715,0.0,-16.642857142857142,-24.142857142857142,-56.82142857142857,-70.82142857142857,0.8214285714285714,2.25,0.5714285714285714,158.35714285714283,-0.0357142857142857,0.4642857142857143,3
5716,-0.19642857142857145,14.357142857142854,59.76785714285714,6.482142857142854,50.678571428571416,0.2857142857142857,0.8928571428571428,0.8571428571428571,12.267857142857146,0.1071428571428571,0.1071428571428571,-1
5717,0.0,-11.8,-21.0,-45.0,-56.4,1.2,2.8,0.4,74.0,0.4,0.4,4
5719,0.2,17.0,19.599999999999994,30.60000000000001,33.79999999999998,-2.0,-3.8,0.4,-65.0,0.0,0.39999999999999997,0
5720,-0.3695652173913043,-6.9637681159420275,-9.550724637681164,-2.826086956521742,-4.333333333333329,-1.0289855072463767,-1.391304347826087,0.7463768115942029,-58.29710144927537,0.06521739130434778,0.1449275362318841,17
5721,0.6,-6.899999999999999,-33.575,12.200000000000003,-11.650000000000006,0.4,0.7,0.0,184.075,0.30000000000000004,0.22499999999999998,-3
5724,-0.11904761904761904,-22.559523809523803,-20.04761904761905,7.75,13.785714285714278,4.916666666666667,10.190476190476192,0.6666666666666666,451.6190476190476,0.2857142857142857,-0.2142857142857143,5
5725,0.19999999999999996,32.03333333333333,78.73333333333333,34.76666666666667,81.56666666666668,0.0,0.23333333333333317,0.0,12.43333333333333,0.20000000000000007,-0.16666666666666669,5
5726,-0.17582417582417587,68.53846153846153,102.75824175824175,98.03296703296704,135.46153846153845,1.0,1.3516483516483517,-0.07692307692307693,69.26373626373626,0.25274725274725274,-0.17582417582417587,-6
